"close-popup href","product-info","sutitle-product-popup","product-info 2","product-info href","new-price","inc-tax","variants","down","up","btn","btn href","btn 2","btn 3","unavailable-product-popup","img href","first src","product-fancy href","title","grid-cell href","new-price 2","price href 2","inc-tax 2"
"","","","","","C$75.00","(C$75.00 Incl. tax)","","","","+ Add to cart","https://www.thebomberstore.com/womens/page6.html#product-popup-43578610","+","","","https://www.thebomberstore.com/womens-primary-w-black-jacket.html","https://cdn.shoplightspeed.com/shops/629769/files/38361690/500x350x2/tough-duck-womens-primary-w-black-jacket.jpg","https://cdn.shoplightspeed.com/shops/629769/files/38361690/image.jpg","Womens Primary W black Jacket","https://www.thebomberstore.com/account/wishlistAdd/43578610/?variant_id=71620097","C$75.00","https://www.thebomberstore.com/service/shipping-returns/","(C$75.00 Incl. tax)"
"javascript:;","Customizable Women's Away Jersey","has been added to your shopping cart","More info","https://www.thebomberstore.com/customizable-womens-away-jersey.html","C$239.98","(C$239.98 Incl. tax)","Make a choice","-","+","Add to cart","javascript:;","Continue shopping","View cart","Out of stock","","","","","","","",""
"","","","","","C$239.98","(C$239.98 Incl. tax)","","","","+ Add to cart","https://www.thebomberstore.com/womens/page6.html#product-popup-30584167","+","","","https://www.thebomberstore.com/customizable-womens-away-jersey.html","https://cdn.shoplightspeed.com/shops/629769/files/45080967/500x350x2/new-era-customizable-womens-away-jersey.jpg","https://cdn.shoplightspeed.com/shops/629769/files/45080967/image.jpg","Customizable Women's Away Jersey","https://www.thebomberstore.com/account/wishlistAdd/30584167/?variant_id=50427317","C$239.98","https://www.thebomberstore.com/service/shipping-returns/","(C$239.98 Incl. tax)"
"javascript:;","New Era Women's Blank Home Jersey","has been added to your shopping cart","More info","https://www.thebomberstore.com/new-era-womens-home-jersey.html","C$129.99","(C$129.99 Incl. tax)","Make a choice","-","+","Add to cart","javascript:;","Continue shopping","View cart","Out of stock","","","","","","","",""
"","","","","","C$129.99","(C$129.99 Incl. tax)","","","","+ Add to cart","https://www.thebomberstore.com/womens/page6.html#product-popup-24673053","+","","","https://www.thebomberstore.com/new-era-womens-home-jersey.html","https://cdn.shoplightspeed.com/shops/629769/files/20897105/500x350x2/new-era-new-era-womens-blank-home-jersey.jpg","https://cdn.shoplightspeed.com/shops/629769/files/20897105/image.jpg","New Era Women's Blank Home Jersey","https://www.thebomberstore.com/account/wishlistAdd/24673053/?variant_id=41133599","C$129.99","https://www.thebomberstore.com/service/shipping-returns/","(C$129.99 Incl. tax)"
"javascript:;","Women's SL Grey Polo","has been added to your shopping cart","More info","https://www.thebomberstore.com/ladies-sl-grey-polo.html","C$65.00","(C$65.00 Incl. tax)","Make a choice","-","+","Add to cart","javascript:;","Continue shopping","View cart","Out of stock","","","","","","","",""
"","","","","","C$65.00","(C$65.00 Incl. tax)","","","","+ Add to cart","https://www.thebomberstore.com/womens/page6.html#product-popup-24644765","+","","","https://www.thebomberstore.com/ladies-sl-grey-polo.html","https://cdn.shoplightspeed.com/shops/629769/files/17666810/500x350x2/new-era-womens-sl-grey-polo.jpg","https://cdn.shoplightspeed.com/shops/629769/files/17666810/image.jpg","Women's SL Grey Polo","https://www.thebomberstore.com/account/wishlistAdd/24644765/?variant_id=41092159","C$65.00","https://www.thebomberstore.com/service/shipping-returns/","(C$65.00 Incl. tax)"
"javascript:;","Customizable Women's Home Jersey","has been added to your shopping cart","More info","https://www.thebomberstore.com/customized-womens-home-jersey.html","C$239.98","(C$239.98 Incl. tax)","Make a choice","-","+","Add to cart","javascript:;","Continue shopping","View cart","Out of stock","","","","","","","",""
"","","","","","C$239.98","(C$239.98 Incl. tax)","","","","+ Add to cart","https://www.thebomberstore.com/womens/page6.html#product-popup-24643268","+","","","https://www.thebomberstore.com/customized-womens-home-jersey.html","https://cdn.shoplightspeed.com/shops/629769/files/20896986/500x350x2/new-era-customizable-womens-home-jersey.jpg","https://cdn.shoplightspeed.com/shops/629769/files/20896986/image.jpg","Customizable Women's Home Jersey","https://www.thebomberstore.com/account/wishlistAdd/24643268/?variant_id=41090024","C$239.98","https://www.thebomberstore.com/service/shipping-returns/","(C$239.98 Incl. tax)"
"javascript:;","New Era Women's Blank Away Jersey","has been added to your shopping cart","More info","https://www.thebomberstore.com/new-era-womens-away-jersey.html","C$129.99","(C$129.99 Incl. tax)","Make a choice","-","+","Add to cart","javascript:;","Continue shopping","View cart","Out of stock","","","","","","","",""
"","","","","","C$129.99","(C$129.99 Incl. tax)","","","","+ Add to cart","https://www.thebomberstore.com/womens/page6.html#product-popup-24551823","+","","","https://www.thebomberstore.com/new-era-womens-away-jersey.html","https://cdn.shoplightspeed.com/shops/629769/files/20897424/500x350x2/new-era-new-era-womens-blank-away-jersey.jpg","https://cdn.shoplightspeed.com/shops/629769/files/20897424/image.jpg","New Era Women's Blank Away Jersey","https://www.thebomberstore.com/account/wishlistAdd/24551823/?variant_id=40929521","C$129.99","https://www.thebomberstore.com/service/shipping-returns/","(C$129.99 Incl. tax)"
